,strong,weak,input,type,benchmark,Logistic Regression,SVM,MLP,Ensemble,RouteLLM
161,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_path,0.548914627464257,0.531567319910951,0.5116785385359893,0.5359128904018748,0.504380544901332
162,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_path,0.47948545016923955,0.5019150213158405,0.5256284920522121,0.5113756597387792,0.5020233020041345
163,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_path,0.4682459147243299,0.49958234591659484,0.43744160577168156,0.4485697667943469,0.49143963815689046
164,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_path,0.4616036679309848,0.5022800819220887,0.4922223528465581,0.47920082664572494,0.48349492937006777
165,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_path,0.43914315944487253,0.41735089749223064,0.4427844843054991,0.4470383684884759,0.4608952028561469
166,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_path,0.44940198122723435,0.48522742038276995,0.47805305134980963,0.48091784898867196,0.4920521974792377
167,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_path,0.44922873212596404,0.48624525885273284,0.4968351101678792,0.4920491037452867,0.4922904149934854
168,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_path,0.5292750706722081,0.5360727804129973,0.5287540127449402,0.5568222653442411,0.554965622155127
169,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_path,0.5550015571845939,0.5719299506492092,0.5078967227252961,0.5338148627281708,0.5201385894302932
170,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_path,0.5541061760337148,0.5512014278184879,0.5291163576253978,0.5508780125532875,0.5528334770734347
171,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_path,0.5175901969239449,0.5606942647692815,0.5246783814862563,0.5238309137079993,0.5345754875185506
172,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_path,0.4938341478606518,0.5137541325283723,0.49659216137222245,0.5009852187245305,0.4735937425135199
173,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_path,0.49429531407214106,0.5134906089789502,0.5375281491063993,0.5148172104834304,0.47317749508886303
174,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_path,0.49086209456450586,0.4887665852308855,0.5010629395170628,0.513612374640632,0.4997469191626132
175,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_path,0.484113272234004,0.4869882705467972,0.5067117038076938,0.527673545966236,0.5501167546263259
176,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_path,0.4708079690094161,0.48908377988041807,0.5185491381753967,0.5358598674531365,0.5448931661425149
177,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_path,0.4842414998582819,0.5179788626884673,0.4705953811060061,0.4610525463306734,0.4787344608365917
178,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_path,0.45058174848489724,0.5345978376773328,0.46727496051939865,0.4699947359185905,0.4788728116943675
179,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_path,0.45046026968294806,0.5342603965608083,0.4332237774508429,0.4537233252797469,0.48287148892518966
180,gpt-4o,llama3-8b,internal state,1/2,TestEval_total,0.4615698176897638,0.4682451420565353,0.5221106377015148,0.5190380524717587,0.4829921506968522
181,gpt-4o,llama3-8b,internal state,2/3,TestEval_total,0.44779964012139634,0.505129119974548,0.5274718077578716,0.544415627061445,0.553425130768879
182,gpt-4o,llama3-8b,internal state,3/4,TestEval_total,0.43232118979529477,0.49581667671812973,0.5316185209728556,0.5340085837788268,0.5511640974429752
183,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,TestEval_total,0.5691940276463702,0.4619882434156964,0.5489992183332802,0.539758063193533,0.5503472982043743
184,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.6232545444089177,0.510944828291291,0.5750222021212278,0.5674561598183864,0.5468467499819653
185,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.6241556175221656,0.5096984221515202,0.5642965512901243,0.5689525199966633,0.5498131097871206
186,gpt-4o,llama3.1-8b,internal state,1/2,TestEval_total,0.5737150479167342,0.5173500999924567,0.5659942288122247,0.6697957203387584,0.6075824831867186
187,gpt-4o,llama3.1-8b,internal state,2/3,TestEval_total,0.6053463876296764,0.4476804042162937,0.5525241528661852,0.6163829664631227,0.6061194366640393
188,gpt-4o,llama3.1-8b,internal state,3/4,TestEval_total,0.5907888838972999,0.49946773806498157,0.5856186017645012,0.6539311624930181,0.5755767538749091
189,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_total,0.6055961366653159,0.4810077971322608,0.5190425080244205,0.5084394721375786,0.4662214175319851
190,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5436858381698355,0.48877371459703806,0.5842492605025884,0.5654866556149282,0.5574449317283007
191,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.5428878484318104,0.4901561005661041,0.561484915926871,0.5636756472313549,0.5592770787098355
192,gpt-4o,mistral-nemo-12b,internal state,1/2,TestEval_total,0.47774555428089793,0.4251394259938255,0.6348583124567471,0.5648726306298127,0.5355686959122156
193,gpt-4o,mistral-nemo-12b,internal state,2/3,TestEval_total,0.4749446082112757,0.3745117512843638,0.49725860977617975,0.5120050504618601,0.5347621656548392
194,gpt-4o,mistral-nemo-12b,internal state,3/4,TestEval_total,0.486078327814724,0.39295499154813945,0.5800484397566736,0.5147598721864253,0.5503555510504964
195,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_total,0.552969828944953,0.5202648029079902,0.5423711387386688,0.5500539303399479,0.5055785740190035
196,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_total,0.544069530333264,0.5751599883864729,0.5698482908032294,0.5583907164185669,0.5628121181360609
197,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_total,0.5432680210960295,0.5745172975823222,0.5859671545812807,0.5599384587125663,0.5512393233026555
198,gpt-4o,qwen2.5-coder-7b,internal state,1/2,TestEval_total,0.4512118630075527,0.3779553088074642,0.42287811887076077,0.35612197337444157,0.35579113072259727
199,gpt-4o,qwen2.5-coder-7b,internal state,2/3,TestEval_total,0.39141424186167206,0.39883529291623043,0.4775921883908096,0.4158819915851997,0.4825935688791881
200,gpt-4o,qwen2.5-coder-7b,internal state,3/4,TestEval_total,0.41408688666255,0.3809162372106001,0.4428527170963178,0.3645591318630752,0.4014237051927299
201,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_total,0.43118299579481456,0.38238564620325777,0.4096538252904809,0.3835950898225736,0.454856151851147
202,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_total,0.483545431956241,0.4937073589403813,0.5534862569796187,0.4913036748447079,0.4385364125495435
203,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_total,0.48194548651691527,0.4907719118419917,0.5642856893569721,0.4841758929298956,0.45754832128154727
204,gpt-4o,phi4-14b,internal state,1/2,TestEval_total,0.5291750918885084,0.5063736530907529,0.4878651275516567,0.5132194034763506,0.5339084967468924
205,gpt-4o,phi4-14b,internal state,2/3,TestEval_total,0.5108225775038884,0.4286952742274214,0.5351943251699137,0.5382538722226152,0.5612128741512626
206,gpt-4o,phi4-14b,internal state,3/4,TestEval_total,0.4756599560714617,0.40563055035400947,0.47826133332726206,0.4996240500623514,0.5387078556875693
207,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,TestEval_total,0.5187649008205072,0.36088823165320305,0.6022630555830949,0.5264937180636561,0.511563092368696
208,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_total,0.5171016767346651,0.4869163257160759,0.5146902473683679,0.5661796550240754,0.5621010825658652
209,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_total,0.5186431122994168,0.4873851254371282,0.4596997911732692,0.5398591506580106,0.5387943291437155
210,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,TestEval_total,0.511019984291829,0.4777935844426614,0.5315211407542252,0.5036063855059582,0.48606974009156834
211,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,TestEval_total,0.5128123631416449,0.48024287491643025,0.5293996808353545,0.4724283579206923,0.5155144697557399
212,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,TestEval_total,0.504113194814455,0.49057714331720004,0.4985290285218499,0.5044977242848212,0.559977704543019
213,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,TestEval_total,0.5045343700338609,0.435495731330897,0.5281199959163666,0.49889931688151445,0.5156898657951193
214,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5913773721131782,0.517996118339394,0.608703149897748,0.5678845006205187,0.5094009747754954
215,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.589067619818863,0.5170695561283565,0.6506544588184817,0.5866221832351826,0.5060810478329153
216,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,TestEval_total,0.594082384855912,0.4321488698364108,0.607879565377783,0.6114038361544462,0.6115073439737913
217,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,TestEval_total,0.5882322100553319,0.5194498314367247,0.5474767459112765,0.5765957286396297,0.558078340051164
218,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,TestEval_total,0.6073577696753439,0.5619930252755022,0.5283838284344891,0.5890011711639014,0.5684957261210511
219,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,TestEval_total,0.45311517352473357,0.5998701575883244,0.4384245427454605,0.4579778200852132,0.37978207165580763
220,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,TestEval_total,0.5722259485338871,0.47056475799471453,0.6062804231484823,0.5448865253153065,0.525161657693052
221,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,TestEval_total,0.5729073188651339,0.47143507726158546,0.596894994667927,0.539283408422043,0.5289880945265144
222,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,TestEval_total,0.5492673922486441,0.5680112142807234,0.5352999495317978,0.5399958396075872,0.5521462291210304
223,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,TestEval_total,0.4897202834487218,0.519137510933546,0.565323478973608,0.5756409372112568,0.53851642593367
224,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,TestEval_total,0.5307446583122701,0.5337958590764507,0.5174131581841388,0.5556800022483758,0.551318024718855
225,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,TestEval_total,0.5457465303487421,0.5214249478402257,0.5272672492946029,0.5211967113777856,0.44962208072237847
226,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,TestEval_total,0.5607521751925582,0.5246154007891182,0.5208902815131344,0.559633556069324,0.5662663132430702
227,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,TestEval_total,0.5584743752509921,0.5250535619832214,0.5253516034038135,0.5592640884999541,0.5803532421069696
228,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,TestEval_total,0.415364930548938,0.4123978061825468,0.41720533490298223,0.4323392536230363,0.41909617880848354
229,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,TestEval_total,0.44544499976188673,0.40872972892800113,0.4479919644850755,0.42889914350350733,0.43626725571997405
230,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,TestEval_total,0.45397666988221014,0.3994384536218259,0.462759823521475,0.4277577536401995,0.44520942460680246
231,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,TestEval_total,0.4081996766048044,0.4387138232694949,0.43965776077727337,0.414473561315432,0.4417930637879578
232,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,TestEval_total,0.42942816751658286,0.36244166311556286,0.44790466164477916,0.4295405865699446,0.4637206349421273
233,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,TestEval_total,0.42780522318516623,0.36238021615505933,0.44513875854282847,0.42817047222794685,0.46332180980402893
234,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,TestEval_total,0.5273490586776413,0.5580028977755653,0.4954534478145768,0.5735880514812592,0.5574824013216226
235,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,TestEval_total,0.5535440302368969,0.46548095554050783,0.47295571224483607,0.48824777584923873,0.5380252207840805
236,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,TestEval_total,0.5551138042143313,0.4656178703697903,0.5317174362473109,0.5135332205049687,0.5613173889029937
237,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,TestEval_total,0.44585739073212377,0.6031083109186147,0.5152780597035649,0.5106058924241654,0.492015600113328
238,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,TestEval_total,0.5621687581042039,0.48394844832037626,0.627984242915616,0.6090623170664814,0.5508108236793897
239,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,TestEval_total,0.5628651913520917,0.4816668856609001,0.5899757367657082,0.6099266988834962,0.5522849081908416
240,gpt-4o,llama3-8b,internal state,1/2,LIBRO_d4j,0.5635231099207552,0.5342898102974935,0.5257604214129264,0.5710245268550648,0.5570163253058837
241,gpt-4o,llama3-8b,internal state,2/3,LIBRO_d4j,0.5788815665181122,0.5367124901370179,0.5658791104986418,0.5798595290221403,0.5653178933798532
242,gpt-4o,llama3-8b,internal state,3/4,LIBRO_d4j,0.5964793349854892,0.5434915484035796,0.5970516653145517,0.5959236744718364,0.5653901292466279
243,gpt-4o,llama3-8b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.5442250202816012,0.5586332974006125,0.5405243212606753,0.5212595712523403,0.47449518242333943
244,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.5809430670237632,0.551548625851542,0.5547714568307268,0.5621450718468964,0.4656268406254442
245,gpt-4o,llama3-8b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.5807763688696673,0.5506317860040153,0.5657846482113215,0.5762199526577161,0.49257081893245797
246,gpt-4o,llama3.1-8b,internal state,1/2,LIBRO_d4j,0.5855320217282061,0.46633496142784625,0.5062365910439505,0.522412927374803,0.5455333911535036
247,gpt-4o,llama3.1-8b,internal state,2/3,LIBRO_d4j,0.5438444332861552,0.4183594284931677,0.514110786506587,0.509197973250551,0.5737036107180264
248,gpt-4o,llama3.1-8b,internal state,3/4,LIBRO_d4j,0.5265554389007989,0.4280195827817513,0.5393709773131787,0.5142648468525958,0.5554103711142468
249,gpt-4o,llama3.1-8b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.4328810425891188,0.4239398365819065,0.4907335554845399,0.4668599077920218,0.47786095768474973
250,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.4635447573834763,0.41609987675171495,0.49448235723740425,0.4647144748253901,0.45699433970876074
251,gpt-4o,llama3.1-8b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.4654277171680202,0.41595152234444804,0.5154231524170271,0.4729994978773826,0.4573252841557414
252,gpt-4o,mistral-nemo-12b,internal state,1/2,LIBRO_d4j,0.561411954367866,0.45861648175722586,0.5999406647783996,0.539429934059547,0.5282458045520286
253,gpt-4o,mistral-nemo-12b,internal state,2/3,LIBRO_d4j,0.5525508547630605,0.47548783627957814,0.6144050244617961,0.563936500117561,0.5601748709738915
254,gpt-4o,mistral-nemo-12b,internal state,3/4,LIBRO_d4j,0.551179427471098,0.4717933790849018,0.6119252600114305,0.5708216248894561,0.581138116722467
255,gpt-4o,mistral-nemo-12b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.46705775668081784,0.437110262754281,0.48288794599376095,0.4799491732252691,0.49800163451743396
256,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.5328078994212109,0.45067339878867313,0.5605611096806075,0.4958017531878775,0.4392653627845079
257,gpt-4o,mistral-nemo-12b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.5339610178789432,0.4528005105068193,0.5281450466285372,0.4876571543723423,0.44022816072009086
258,gpt-4o,qwen2.5-coder-7b,internal state,1/2,LIBRO_d4j,0.5109777482878735,0.4516102277305152,0.5437688096874325,0.5526019573923541,0.5433955780942663
259,gpt-4o,qwen2.5-coder-7b,internal state,2/3,LIBRO_d4j,0.4881217564397256,0.44564444655086555,0.4990995047275999,0.49973933031588397,0.5231522073982787
260,gpt-4o,qwen2.5-coder-7b,internal state,3/4,LIBRO_d4j,0.49715633071873633,0.43438233133486626,0.5057110358065353,0.5186319581032716,0.5673001729898794
261,gpt-4o,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.46297305623356,0.44659233631128753,0.47149221545534215,0.4741166852295082,0.49471551458565355
262,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.562744377828858,0.5243133723547947,0.544746321002866,0.5318372473281349,0.5125121448375551
263,gpt-4o,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.5635441598142129,0.5252908836702284,0.5339522263560739,0.5263928055167175,0.5112858124600106
264,gpt-4o,phi4-14b,internal state,1/2,LIBRO_d4j,0.5192208998264943,0.46271903027933814,0.5061768371661157,0.5000061096312297,0.5289840905203038
265,gpt-4o,phi4-14b,internal state,2/3,LIBRO_d4j,0.5264058261443417,0.41691512500305905,0.4853246658031792,0.49670690877099316,0.5279576724748976
266,gpt-4o,phi4-14b,internal state,3/4,LIBRO_d4j,0.5299677411471526,0.43762066521665294,0.47988098438378907,0.49331606344241674,0.5168686918057702
267,gpt-4o,phi4-14b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.4685659473594235,0.4759952589261774,0.5239314254991642,0.4981976587893221,0.5043072900119819
268,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.5879298125565247,0.5240597277548408,0.5171436252107898,0.5396453970038446,0.5216586426843354
269,gpt-4o,phi4-14b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.5881803074366535,0.523601505413141,0.4737102568489027,0.5180234121068525,0.4986619907622442
270,gemini-2.5-flash-lite,llama3-8b,internal state,1/2,LIBRO_d4j,0.6281373182192855,0.5758134200387616,0.6428690733358703,0.652250406431655,0.6500066810680936
271,gemini-2.5-flash-lite,llama3-8b,internal state,2/3,LIBRO_d4j,0.6471894973609907,0.5773667683673812,0.6223080863194123,0.6319733648085999,0.6339776852326255
272,gemini-2.5-flash-lite,llama3-8b,internal state,3/4,LIBRO_d4j,0.6504242478230982,0.5800280604859483,0.602894015990035,0.6168574482774107,0.632663741843543
273,gemini-2.5-flash-lite,llama3-8b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.5670445181836519,0.5869151281651677,0.547741798988943,0.5616495557089846,0.5315791817918731
274,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.5599013428946953,0.5461995857737901,0.5238569806026431,0.5238959534997768,0.4580651626840172
275,gemini-2.5-flash-lite,llama3-8b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.561571609914716,0.5482039061978156,0.5127497049195037,0.517654722401632,0.43406342560631583
276,gemini-2.5-flash-lite,llama3.1-8b,internal state,1/2,LIBRO_d4j,0.6037406514018425,0.5923889986545366,0.5806676444563037,0.6043103552770416,0.6124013624407656
277,gemini-2.5-flash-lite,llama3.1-8b,internal state,2/3,LIBRO_d4j,0.6049285445884269,0.5865222608758964,0.5204729754300116,0.5659220111758998,0.5590310185578075
278,gemini-2.5-flash-lite,llama3.1-8b,internal state,3/4,LIBRO_d4j,0.6152013963805696,0.588891986569542,0.5669038412586893,0.592485969526911,0.5565643219917888
279,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.5384792542939981,0.5761100134547156,0.5397519969939092,0.552376392441127,0.5225093637498701
280,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.6045588431374999,0.5998375737887803,0.5575158486769601,0.5834676783961085,0.5565946253894056
281,gemini-2.5-flash-lite,llama3.1-8b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.6044618722651258,0.600019394174482,0.5859283142826048,0.6039164111080214,0.5520491157468644
282,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,1/2,LIBRO_d4j,0.5753018403469734,0.5188254600867459,0.5626069628414053,0.5738014300785403,0.504577423514245
283,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,2/3,LIBRO_d4j,0.5795979369358844,0.5103797913492004,0.579316610010553,0.5647462196694443,0.5801957566522136
284,gemini-2.5-flash-lite,mistral-nemo-12b,internal state,3/4,LIBRO_d4j,0.5832024381666897,0.5150802953932753,0.5638143242292848,0.5775758996600674,0.5374340640018793
285,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.4826046184503608,0.4723244637205515,0.535359277927562,0.5005978197163313,0.5423103973742847
286,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.484450826397846,0.480805298323763,0.43050638846559847,0.4738952057203173,0.5056265385066259
287,gemini-2.5-flash-lite,mistral-nemo-12b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.4850662290470083,0.4791407806822202,0.4594244519985959,0.4832317430547448,0.5014183565818809
288,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,1/2,LIBRO_d4j,0.5761517450682807,0.5352352048558385,0.5890440060697981,0.5815902883156238,0.578021244309556
289,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,2/3,LIBRO_d4j,0.555848254931711,0.5077754172989336,0.5546221547799649,0.5527344461304962,0.5758725341426363
290,gemini-2.5-flash-lite,qwen2.5-coder-7b,internal state,3/4,LIBRO_d4j,0.5508224582701015,0.5142276176024234,0.5529954476479464,0.5565705614567482,0.5703247344461262
291,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.46906221547799304,0.47183611532624803,0.4544946889226063,0.4412139605462783,0.46315022761759816
292,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.4702458270106177,0.4491168437025756,0.4936206373292827,0.5179544764795104,0.5283156297420287
293,gemini-2.5-flash-lite,qwen2.5-coder-7b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.47051896813353145,0.45030045523520085,0.46986342943853904,0.5069802731411188,0.5708770864946845
294,gemini-2.5-flash-lite,phi4-14b,internal state,1/2,LIBRO_d4j,0.6122624692286368,0.6203812618992884,0.5800844014891656,0.5901010150006802,0.5685034500321485
295,gemini-2.5-flash-lite,phi4-14b,internal state,2/3,LIBRO_d4j,0.6192656100311789,0.6306100917987587,0.5973709421195087,0.6275177958599746,0.6027248584213661
296,gemini-2.5-flash-lite,phi4-14b,internal state,3/4,LIBRO_d4j,0.6197870560130132,0.6273298327734986,0.6331142451766374,0.6321804930696319,0.6017062197591777
297,gemini-2.5-flash-lite,phi4-14b,prompt embedding,nomic-embed-text,LIBRO_d4j,0.5230224464305333,0.5604756072420478,0.49647114463457503,0.5299346373525222,0.545947879655131
298,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-large,LIBRO_d4j,0.5785079368929218,0.5935934904138954,0.5297406109406771,0.5609546099462914,0.5296496610601236
299,gemini-2.5-flash-lite,phi4-14b,prompt embedding,text-embedding-3-small,LIBRO_d4j,0.5785867601227341,0.5944120393388681,0.5143640178019357,0.5516716588045673,0.5292979881886547
